state,city,pollutant,value,year,month,day
California,Vandenberg Air Force Base,O3,0.036000000000000004,2015,9,272
California,Vandenberg Air Force Base,SO2,1.0,2015,9,272
California,Vandenberg Air Force Base,CO,0.3,2015,9,273
California,Vandenberg Air Force Base,NO2,0.0,2015,9,273
California,Vandenberg Air Force Base,O3,0.035,2015,9,273
California,Vandenberg Air Force Base,SO2,1.0,2015,9,273
California,Vandenberg Air Force Base,CO,0.3,2015,10,274
California,Vandenberg Air Force Base,NO2,0.0,2015,10,274
California,Vandenberg Air Force Base,O3,0.03,2015,10,274
California,Vandenberg Air Force Base,SO2,0.0,2015,10,274
California,Vandenberg Air Force Base,CO,0.3,2015,10,275
California,Vandenberg Air Force Base,NO2,0.0,2015,10,275
California,Vandenberg Air Force Base,O3,0.033,2015,10,275
California,Vandenberg Air Force Base,SO2,1.0,2015,10,275
California,Vandenberg Air Force Base,CO,0.3,2015,10,276
California,Vandenberg Air Force Base,NO2,0.0,2015,10,276
California,Vandenberg Air Force Base,O3,0.048,2015,10,276
California,Vandenberg Air Force Base,SO2,1.0,2015,10,276
California,Vandenberg Air Force Base,CO,0.25,2015,10,277
California,Vandenberg Air Force Base,NO2,0.0,2015,10,277
California,Vandenberg Air Force Base,O3,0.044000000000000004,2015,10,277
California,Vandenberg Air Force Base,SO2,1.0,2015,10,277
California,Vandenberg Air Force Base,CO,0.3,2015,10,278
California,Vandenberg Air Force Base,NO2,0.0,2015,10,278
California,Vandenberg Air Force Base,O3,0.047,2015,10,278
California,Vandenberg Air Force Base,SO2,1.5,2015,10,278
California,Vandenberg Air Force Base,CO,0.3,2015,10,279
California,Vandenberg Air Force Base,NO2,0.0,2015,10,279
California,Vandenberg Air Force Base,O3,0.042,2015,10,279
California,Vandenberg Air Force Base,SO2,1.0,2015,10,279
California,Vandenberg Air Force Base,CO,0.3,2015,10,280
California,Vandenberg Air Force Base,NO2,2.0,2015,10,280
California,Vandenberg Air Force Base,O3,0.04,2015,10,280
California,Vandenberg Air Force Base,SO2,1.0,2015,10,280
California,Vandenberg Air Force Base,CO,0.3,2015,10,281
California,Vandenberg Air Force Base,NO2,2.0,2015,10,281
California,Vandenberg Air Force Base,O3,0.053,2015,10,281
California,Vandenberg Air Force Base,SO2,1.0,2015,10,281
California,Vandenberg Air Force Base,CO,0.3,2015,10,282
California,Vandenberg Air Force Base,NO2,0.0,2015,10,282
California,Vandenberg Air Force Base,O3,0.05,2015,10,282
California,Vandenberg Air Force Base,SO2,1.0,2015,10,282
California,Vandenberg Air Force Base,CO,0.3,2015,10,283
California,Vandenberg Air Force Base,NO2,1.0,2015,10,283
California,Vandenberg Air Force Base,O3,0.034,2015,10,283
California,Vandenberg Air Force Base,SO2,1.0,2015,10,283
California,Vandenberg Air Force Base,CO,0.2,2015,10,284
California,Vandenberg Air Force Base,NO2,1.0,2015,10,284
California,Vandenberg Air Force Base,O3,0.034,2015,10,284
California,Vandenberg Air Force Base,SO2,0.0,2015,10,284
California,Vandenberg Air Force Base,CO,0.1,2015,10,285
California,Vandenberg Air Force Base,NO2,1.0,2015,10,285
California,Vandenberg Air Force Base,O3,0.048,2015,10,285
California,Vandenberg Air Force Base,SO2,1.5,2015,10,285
California,Vandenberg Air Force Base,CO,0.2,2015,10,286
California,Vandenberg Air Force Base,NO2,2.0,2015,10,286
California,Vandenberg Air Force Base,O3,0.046,2015,10,286
California,Vandenberg Air Force Base,SO2,1.0,2015,10,286
California,Vandenberg Air Force Base,CO,0.2,2015,10,287
California,Vandenberg Air Force Base,NO2,1.0,2015,10,287
California,Vandenberg Air Force Base,O3,0.027999999999999997,2015,10,287
California,Vandenberg Air Force Base,SO2,0.5,2015,10,287
California,Vandenberg Air Force Base,CO,0.2,2015,10,288
California,Vandenberg Air Force Base,NO2,0.0,2015,10,288
California,Vandenberg Air Force Base,O3,0.035,2015,10,288
California,Vandenberg Air Force Base,SO2,0.5,2015,10,288
California,Vandenberg Air Force Base,CO,0.15000000000000002,2015,10,289
California,Vandenberg Air Force Base,NO2,0.0,2015,10,289
California,Vandenberg Air Force Base,O3,0.038,2015,10,289
California,Vandenberg Air Force Base,SO2,1.0,2015,10,289
California,Vandenberg Air Force Base,CO,0.15000000000000002,2015,10,290
California,Vandenberg Air Force Base,NO2,0.0,2015,10,290
California,Vandenberg Air Force Base,O3,0.046,2015,10,290
California,Vandenberg Air Force Base,SO2,1.15,2015,10,290
California,Vandenberg Air Force Base,CO,0.15000000000000002,2015,10,291
California,Vandenberg Air Force Base,NO2,0.0,2015,10,291
California,Vandenberg Air Force Base,O3,0.046,2015,10,291
California,Vandenberg Air Force Base,SO2,1.15,2015,10,291
California,Vandenberg Air Force Base,CO,0.15000000000000002,2015,10,292
California,Vandenberg Air Force Base,NO2,0.0,2015,10,292
California,Vandenberg Air Force Base,O3,0.038,2015,10,292
California,Vandenberg Air Force Base,SO2,0.5,2015,10,292
California,Vandenberg Air Force Base,CO,0.15000000000000002,2015,10,293
California,Vandenberg Air Force Base,NO2,1.0,2015,10,293
California,Vandenberg Air Force Base,O3,0.037000000000000005,2015,10,293
California,Vandenberg Air Force Base,SO2,0.65,2015,10,293
California,Vandenberg Air Force Base,CO,0.2,2015,10,294
California,Vandenberg Air Force Base,NO2,1.0,2015,10,294
California,Vandenberg Air Force Base,O3,0.039,2015,10,294
California,Vandenberg Air Force Base,SO2,0.65,2015,10,294
California,Vandenberg Air Force Base,CO,0.2,2015,10,295
California,Vandenberg Air Force Base,NO2,0.0,2015,10,295
California,Vandenberg Air Force Base,O3,0.039,2015,10,295
California,Vandenberg Air Force Base,SO2,0.65,2015,10,295
California,Vandenberg Air Force Base,CO,0.2,2015,10,296
California,Vandenberg Air Force Base,NO2,0.0,2015,10,296
California,Vandenberg Air Force Base,O3,0.048,2015,10,296
California,Vandenberg Air Force Base,SO2,1.0,2015,10,296
California,Vandenberg Air Force Base,CO,0.2,2015,10,297
California,Vandenberg Air Force Base,NO2,1.0,2015,10,297
California,Vandenberg Air Force Base,O3,0.049,2015,10,297
California,Vandenberg Air Force Base,SO2,0.65,2015,10,297
California,Vandenberg Air Force Base,CO,0.2,2015,10,298
California,Vandenberg Air Force Base,NO2,0.0,2015,10,298
California,Vandenberg Air Force Base,O3,0.042,2015,10,298
California,Vandenberg Air Force Base,SO2,0.0,2015,10,298
California,Vandenberg Air Force Base,CO,0.2,2015,10,299
California,Vandenberg Air Force Base,NO2,3.0,2015,10,299
California,Vandenberg Air Force Base,O3,0.048,2015,10,299
California,Vandenberg Air Force Base,SO2,0.65,2015,10,299
California,Vandenberg Air Force Base,CO,0.2,2015,10,300
California,Vandenberg Air Force Base,NO2,2.0,2015,10,300
California,Vandenberg Air Force Base,O3,0.040999999999999995,2015,10,300
California,Vandenberg Air Force Base,SO2,1.15,2015,10,300
California,Vandenberg Air Force Base,CO,0.25,2015,10,301
California,Vandenberg Air Force Base,NO2,0.0,2015,10,301
California,Vandenberg Air Force Base,O3,0.040999999999999995,2015,10,301
California,Vandenberg Air Force Base,SO2,1.15,2015,10,301
California,Vandenberg Air Force Base,CO,0.2,2015,10,302
California,Vandenberg Air Force Base,NO2,0.0,2015,10,302
California,Vandenberg Air Force Base,O3,0.04,2015,10,302
California,Vandenberg Air Force Base,SO2,0.0,2015,10,302
California,Vandenberg Air Force Base,CO,0.25,2015,10,303
California,Vandenberg Air Force Base,NO2,1.0,2015,10,303
California,Vandenberg Air Force Base,O3,0.045,2015,10,303
California,Vandenberg Air Force Base,SO2,0.65,2015,10,303
California,Vandenberg Air Force Base,CO,0.35,2015,10,304
California,Vandenberg Air Force Base,NO2,1.0,2015,10,304
California,Vandenberg Air Force Base,O3,0.044000000000000004,2015,10,304
California,Vandenberg Air Force Base,SO2,1.15,2015,10,304
California,Vandenberg Air Force Base,CO,0.1,2015,11,305
California,Vandenberg Air Force Base,NO2,1.0,2015,11,305
California,Vandenberg Air Force Base,O3,0.033,2015,11,305
California,Vandenberg Air Force Base,SO2,0.65,2015,11,305
California,Vandenberg Air Force Base,CO,0.05,2015,11,306
California,Vandenberg Air Force Base,NO2,0.0,2015,11,306
California,Vandenberg Air Force Base,O3,0.043,2015,11,306
California,Vandenberg Air Force Base,SO2,0.5,2015,11,306
California,Vandenberg Air Force Base,CO,0.1,2015,11,307
California,Vandenberg Air Force Base,NO2,2.0,2015,11,307
California,Vandenberg Air Force Base,O3,0.036000000000000004,2015,11,307
California,Vandenberg Air Force Base,SO2,0.0,2015,11,307
California,Vandenberg Air Force Base,CO,0.2,2015,11,308
California,Vandenberg Air Force Base,NO2,2.0,2015,11,308
California,Vandenberg Air Force Base,O3,0.042,2015,11,308
California,Vandenberg Air Force Base,SO2,0.65,2015,11,308
California,Vandenberg Air Force Base,CO,0.2,2015,11,309
California,Vandenberg Air Force Base,NO2,3.0,2015,11,309
California,Vandenberg Air Force Base,O3,0.044000000000000004,2015,11,309
California,Vandenberg Air Force Base,SO2,0.65,2015,11,309
California,Vandenberg Air Force Base,CO,0.2,2015,11,310
California,Vandenberg Air Force Base,NO2,3.0,2015,11,310
California,Vandenberg Air Force Base,O3,0.047,2015,11,310
California,Vandenberg Air Force Base,SO2,0.65,2015,11,310
California,Vandenberg Air Force Base,CO,0.2,2015,11,311
California,Vandenberg Air Force Base,NO2,3.0,2015,11,311
California,Vandenberg Air Force Base,O3,0.05,2015,11,311
California,Vandenberg Air Force Base,SO2,0.65,2015,11,311
California,Vandenberg Air Force Base,CO,0.2,2015,11,312
California,Vandenberg Air Force Base,NO2,2.0,2015,11,312
California,Vandenberg Air Force Base,O3,0.043,2015,11,312
California,Vandenberg Air Force Base,SO2,0.65,2015,11,312
California,Vandenberg Air Force Base,CO,0.3,2015,11,313
California,Vandenberg Air Force Base,NO2,1.0,2015,11,313
California,Vandenberg Air Force Base,O3,0.046,2015,11,313
California,Vandenberg Air Force Base,SO2,0.5,2015,11,313
California,Vandenberg Air Force Base,CO,0.3,2015,11,314
California,Vandenberg Air Force Base,NO2,1.0,2015,11,314
California,Vandenberg Air Force Base,O3,0.042,2015,11,314
California,Vandenberg Air Force Base,SO2,0.0,2015,11,314
California,Vandenberg Air Force Base,CO,0.3,2015,11,315
California,Vandenberg Air Force Base,NO2,2.0,2015,11,315
California,Vandenberg Air Force Base,O3,0.044000000000000004,2015,11,315
California,Vandenberg Air Force Base,SO2,0.65,2015,11,315
California,Vandenberg Air Force Base,CO,0.3,2015,11,316
California,Vandenberg Air Force Base,NO2,2.0,2015,11,316
California,Vandenberg Air Force Base,O3,0.047,2015,11,316
California,Vandenberg Air Force Base,SO2,0.65,2015,11,316
California,Vandenberg Air Force Base,CO,0.2,2015,11,317
California,Vandenberg Air Force Base,NO2,2.0,2015,11,317
California,Vandenberg Air Force Base,O3,0.051,2015,11,317
California,Vandenberg Air Force Base,SO2,0.65,2015,11,317
California,Vandenberg Air Force Base,CO,0.3,2015,11,318
California,Vandenberg Air Force Base,NO2,2.0,2015,11,318
California,Vandenberg Air Force Base,O3,0.043,2015,11,318
California,Vandenberg Air Force Base,SO2,0.65,2015,11,318
California,Vandenberg Air Force Base,CO,0.3,2015,11,319
California,Vandenberg Air Force Base,NO2,2.0,2015,11,319
California,Vandenberg Air Force Base,O3,0.044000000000000004,2015,11,319
California,Vandenberg Air Force Base,SO2,0.65,2015,11,319
California,Vandenberg Air Force Base,CO,0.25,2015,11,320
California,Vandenberg Air Force Base,NO2,2.0,2015,11,320
California,Vandenberg Air Force Base,O3,0.040999999999999995,2015,11,320
California,Vandenberg Air Force Base,SO2,0.5,2015,11,320
California,Vandenberg Air Force Base,CO,0.2,2015,11,321
California,Vandenberg Air Force Base,NO2,1.0,2015,11,321
California,Vandenberg Air Force Base,O3,0.04,2015,11,321
California,Vandenberg Air Force Base,SO2,0.65,2015,11,321
California,Vandenberg Air Force Base,CO,0.2,2015,11,322
California,Vandenberg Air Force Base,NO2,2.0,2015,11,322
California,Vandenberg Air Force Base,O3,0.040999999999999995,2015,11,322
California,Vandenberg Air Force Base,SO2,0.65,2015,11,322
California,Vandenberg Air Force Base,CO,0.25,2015,11,323
California,Vandenberg Air Force Base,NO2,2.0,2015,11,323
California,Vandenberg Air Force Base,O3,0.042,2015,11,323
California,Vandenberg Air Force Base,SO2,0.0,2015,11,323
California,Vandenberg Air Force Base,CO,0.2,2015,11,324
California,Vandenberg Air Force Base,NO2,4.0,2015,11,324
California,Vandenberg Air Force Base,O3,0.044000000000000004,2015,11,324
California,Vandenberg Air Force Base,SO2,0.65,2015,11,324
California,Vandenberg Air Force Base,CO,0.2,2015,11,325
California,Vandenberg Air Force Base,NO2,3.0,2015,11,325
California,Vandenberg Air Force Base,O3,0.046,2015,11,325
California,Vandenberg Air Force Base,SO2,0.0,2015,11,325
California,Vandenberg Air Force Base,CO,0.25,2015,11,326
California,Vandenberg Air Force Base,NO2,2.0,2015,11,326
California,Vandenberg Air Force Base,O3,0.053,2015,11,326
California,Vandenberg Air Force Base,SO2,0.65,2015,11,326
California,Vandenberg Air Force Base,CO,0.3,2015,11,327
California,Vandenberg Air Force Base,NO2,2.0,2015,11,327
California,Vandenberg Air Force Base,O3,0.043,2015,11,327
California,Vandenberg Air Force Base,SO2,0.65,2015,11,327
California,Vandenberg Air Force Base,CO,0.25,2015,11,328
California,Vandenberg Air Force Base,NO2,1.0,2015,11,328
California,Vandenberg Air Force Base,O3,0.040999999999999995,2015,11,328
California,Vandenberg Air Force Base,SO2,0.0,2015,11,328
California,Vandenberg Air Force Base,CO,0.2,2015,11,329
California,Vandenberg Air Force Base,NO2,0.0,2015,11,329
California,Vandenberg Air Force Base,O3,0.04,2015,11,329
California,Vandenberg Air Force Base,SO2,0.0,2015,11,329
California,Vandenberg Air Force Base,CO,0.2,2015,11,330
California,Vandenberg Air Force Base,NO2,1.0,2015,11,330
California,Vandenberg Air Force Base,O3,0.038,2015,11,330
California,Vandenberg Air Force Base,SO2,0.65,2015,11,330
California,Vandenberg Air Force Base,CO,0.2,2015,11,331
California,Vandenberg Air Force Base,NO2,1.0,2015,11,331
California,Vandenberg Air Force Base,O3,0.039,2015,11,331
California,Vandenberg Air Force Base,SO2,0.65,2015,11,331
California,Vandenberg Air Force Base,CO,0.2,2015,11,332
California,Vandenberg Air Force Base,NO2,2.0,2015,11,332
California,Vandenberg Air Force Base,O3,0.040999999999999995,2015,11,332
California,Vandenberg Air Force Base,SO2,0.65,2015,11,332
California,Vandenberg Air Force Base,CO,0.2,2015,11,333
California,Vandenberg Air Force Base,NO2,1.0,2015,11,333
California,Vandenberg Air Force Base,O3,0.043,2015,11,333
California,Vandenberg Air Force Base,SO2,0.65,2015,11,333
California,Vandenberg Air Force Base,CO,0.2,2015,11,334
California,Vandenberg Air Force Base,NO2,1.0,2015,11,334
California,Vandenberg Air Force Base,O3,0.045,2015,11,334
California,Vandenberg Air Force Base,SO2,0.65,2015,11,334
California,Vandenberg Air Force Base,CO,0.2,2015,12,335
California,Vandenberg Air Force Base,NO2,2.0,2015,12,335
California,Vandenberg Air Force Base,O3,0.046,2015,12,335
California,Vandenberg Air Force Base,SO2,0.65,2015,12,335
California,Vandenberg Air Force Base,CO,0.25,2015,12,336
California,Vandenberg Air Force Base,NO2,2.0,2015,12,336
California,Vandenberg Air Force Base,O3,0.044000000000000004,2015,12,336
California,Vandenberg Air Force Base,SO2,0.65,2015,12,336
California,Vandenberg Air Force Base,CO,0.3,2015,12,337
California,Vandenberg Air Force Base,NO2,1.0,2015,12,337
California,Vandenberg Air Force Base,O3,0.04,2015,12,337
California,Vandenberg Air Force Base,SO2,0.65,2015,12,337
California,Vandenberg Air Force Base,CO,0.25,2015,12,338
California,Vandenberg Air Force Base,NO2,2.0,2015,12,338
California,Vandenberg Air Force Base,O3,0.039,2015,12,338
California,Vandenberg Air Force Base,SO2,0.0,2015,12,338
California,Vandenberg Air Force Base,CO,0.2,2015,12,339
California,Vandenberg Air Force Base,NO2,3.0,2015,12,339
California,Vandenberg Air Force Base,O3,0.039,2015,12,339
California,Vandenberg Air Force Base,SO2,0.0,2015,12,339
California,Vandenberg Air Force Base,CO,0.3,2015,12,340
California,Vandenberg Air Force Base,NO2,1.0,2015,12,340
California,Vandenberg Air Force Base,O3,0.039,2015,12,340
California,Vandenberg Air Force Base,SO2,0.0,2015,12,340
California,Vandenberg Air Force Base,CO,0.3,2015,12,341
California,Vandenberg Air Force Base,NO2,1.0,2015,12,341
California,Vandenberg Air Force Base,O3,0.036000000000000004,2015,12,341
California,Vandenberg Air Force Base,SO2,0.5,2015,12,341
California,Vandenberg Air Force Base,CO,0.3,2015,12,342
California,Vandenberg Air Force Base,NO2,1.0,2015,12,342
California,Vandenberg Air Force Base,O3,0.039,2015,12,342
California,Vandenberg Air Force Base,SO2,0.5,2015,12,342
California,Vandenberg Air Force Base,CO,0.3,2015,12,343
California,Vandenberg Air Force Base,NO2,1.0,2015,12,343
California,Vandenberg Air Force Base,O3,0.034,2015,12,343
California,Vandenberg Air Force Base,SO2,0.0,2015,12,343
California,Vandenberg Air Force Base,CO,0.3,2015,12,344
California,Vandenberg Air Force Base,NO2,1.0,2015,12,344
California,Vandenberg Air Force Base,O3,0.04,2015,12,344
California,Vandenberg Air Force Base,SO2,0.5,2015,12,344
California,Vandenberg Air Force Base,CO,0.3,2015,12,345
California,Vandenberg Air Force Base,NO2,1.0,2015,12,345
California,Vandenberg Air Force Base,O3,0.042,2015,12,345
California,Vandenberg Air Force Base,SO2,0.5,2015,12,345
California,Vandenberg Air Force Base,CO,0.2,2015,12,346
California,Vandenberg Air Force Base,NO2,1.0,2015,12,346
California,Vandenberg Air Force Base,O3,0.039,2015,12,346
California,Vandenberg Air Force Base,SO2,0.0,2015,12,346
California,Vandenberg Air Force Base,CO,0.25,2015,12,347
